query_id,query_text,chunk_id_list,doc_id_list,LLM_answer
128_5,"What information is available about the following topic from the documents? ## Analyze with DuckDB

DuckDB offers super impressive performance for running complex analytical qu...",518,52.0,To be generated by LLM
128_0,"What information is available about the following topic from the documents? Preview a dataset

Datasets Server provides a `/first-rows` endpoint for visualizing the first 100 r...",19642,1660.0,To be generated by LLM
128_3,"What information is available about the following topic from the documents? ```
</curl>
</inferencesnippet>

The endpoint response is a JSON containing a list of the dataset's ...",3315,237.0,To be generated by LLM
128_7,"What information is available about the following topic from the documents? ```

This is equivalent to `huggingface_hub.list_datasets()`.

### GET /api/datasets/{repo_id} or /a...",21418,1814.0,To be generated by LLM
128_2,"What information is available about the following topic from the documents? ## Access the parquet files

To power the dataset viewer, every dataset is auto-converted to the Par...",7631,620.0,To be generated by LLM
128_5,"What information is available about the following topic from the documents? ```

## Lazy API

Polars offers a [lazy API](https://pola-rs.github.io/polars-book/user-guide/lazy/u...",16227,1356.0,To be generated by LLM
128_5,"What information is available about the following topic from the documents? ```

## Parquet format

Instead of uploading the images and metadata as individual files, you can em...",22519,1930.0,To be generated by LLM
129_7,"What information is available about the following topic from the documents? Alright! With the basic usage outlined above, let's deploy MusicGen for fun and profit!

First, we'l...",18222,1526.0,To be generated by LLM
129_4,"What information is available about the following topic from the documents? ```

It's a dataclass that holds information about the endpoint. You can access important attributes...",21836,1852.0,To be generated by LLM
129_14,"What information is available about the following topic from the documents? <Tip>

Check out the [Tasks](https://huggingface.co/tasks) page to learn more about each task, how t...",30334,2562.0,To be generated by LLM
129_10,"What information is available about the following topic from the documents? Hosted inference API</div> <a target=""_blank"" href=""/docs""><svg class=""ml-1.5 text-sm text-gray-400 ...",10372,876.0,To be generated by LLM
129_7,"What information is available about the following topic from the documents? <kbd>
  <img src=""assets/116_inference_update/endpoints.png"">
</kbd>

To learn more about Inference ...",21785,1846.0,To be generated by LLM
129_16,"What information is available about the following topic from the documents? ```

### Register your libraries supported tasks on the hub

To register the tasks supported by your...",11898,1011.0,To be generated by LLM
129_7,"What information is available about the following topic from the documents? </Tip>

### Using a specific URL

The examples we saw above use the free-hosted Inference API. This ...",30327,2562.0,To be generated by LLM
129_3,"What information is available about the following topic from the documents? ```

## Depth estimation pipeline

The simplest way to try out inference with a model supporting dep...",3985,304.0,To be generated by LLM
129_2,"What information is available about the following topic from the documents? 1. [What is Hugging Face Inference Endpoints](#1-what-is-hugging-face-inference-endpoints)
2. [What ...",28975,2464.0,To be generated by LLM
129_6,"What information is available about the following topic from the documents? ```

## Configuring the Inference Endpoint


💡 **Note:** If you don't want to pay for an Endpoint in...",2672,161.0,To be generated by LLM
130_7,"What information is available about the following topic from the documents? 3. Balance the trade-off between quantization and an acceptable accuracy loss.
4. Export the quantiz...",31079,2645.0,To be generated by LLM
130_15,"What information is available about the following topic from the documents? ```

<figure class=""image table text-center m-0 w-full"">
  <img src=""assets/66_optimum_inference/mod...",16833,1421.0,To be generated by LLM
130_10,"What information is available about the following topic from the documents? ```

​To verify that quantization did not have a negative impact on accuracy, we applied an evaluati...",2588,153.0,To be generated by LLM
130_11,"What information is available about the following topic from the documents? ```
nohup python0 -W ignore::UserWarning -m fastchat.serve.controller &

nohup python0 -W ignore::Us...",25318,2198.0,To be generated by LLM
130_14,"What information is available about the following topic from the documents? ```
That's all you need!

As a general rule, we recommend users to not manually set a device once th...",20697,1750.0,To be generated by LLM
130_4,"What information is available about the following topic from the documents? ```

### LoftQ

When quantizing the base model for QLoRA training, consider using the [LoftQ initial...",17617,1491.0,To be generated by LLM
130_2,"What information is available about the following topic from the documents? ```

It also has several optional arguments:

`num_buckets`: the size of the histogram to quantize P...",19846,1678.0,To be generated by LLM
130_4,"What information is available about the following topic from the documents? ```

Next, moving to a Python environment, we import the appropriate modules and download the origin...",2582,153.0,To be generated by LLM
130_6,"What information is available about the following topic from the documents? ```

Let's see now how we can apply dynamic quantization with ONNX Runtime:

```python
>>> from opti...",3570,265.0,To be generated by LLM
130_12,"What information is available about the following topic from the documents? For both post training static quantization and quantization aware training, it is necessary to defin...",26808,2287.0,To be generated by LLM
131_2,"What information is available about the following topic from the documents? 4 for ""paracetamol"" and ""pharyngitis"". Most of the tokenizers used by the current state of the art l...",10238,860.0,To be generated by LLM
131_11,"What information is available about the following topic from the documents? ```

Even though we are going to train a new tokenizer, it's a good idea to do this to avoid startin...",24446,2118.0,To be generated by LLM
131_0,"What information is available about the following topic from the documents? Encoding

<tokenizerslangcontent>
<python>
## Encoding

[[autodoc]] tokenizers.Encoding
    - all
  ...",17434,1476.0,To be generated by LLM
131_11,"What information is available about the following topic from the documents? ### Added
- [#272]: Serialization of the `Tokenizer` and all the parts (`PreTokenizer`, `Normalizer`...",23899,2058.0,To be generated by LLM
131_12,"What information is available about the following topic from the documents? As we saw in the quick tour, we can customize the post processor of a
`Tokenizer` by setting the
cor...",619,61.0,To be generated by LLM
131_4,"What information is available about the following topic from the documents? | Strip | Removes all whitespace characters on the specified sides (left, right or both) of the inpu...",10834,918.0,To be generated by LLM
131_0,"What information is available about the following topic from the documents? he fast tokenizers of the Transformers library are fast, but they also implement features that will ...",19099,1609.0,To be generated by LLM
131_14,"What information is available about the following topic from the documents? ```

The tokenizer takes care of splitting the sequence into tokens available in the tokenizer vocab...",14699,1213.0,To be generated by LLM
131_12,"What information is available about the following topic from the documents? ```

As we can see, entities spanning two words, like ""European Union"" and ""Werner Zwingmann,"" are a...",25374,2206.0,To be generated by LLM
131_12,"What information is available about the following topic from the documents? </rust>
<node>
| Name | Description | Example |
| :--- | :--- | :--- |
| ByteLevel | Splits on white...",10842,918.0,To be generated by LLM
132_14,"What information is available about the following topic from the documents? * MobileViT models w/ weights adapted from https://github.com/apple/ml-cvnets
* PoolFormer models w/...",8263,677.0,To be generated by LLM
132_54,"What information is available about the following topic from the documents? ### Feb 2, 2022
* [Chris Hughes](https://github.com/Chris-hughes10) posted an exhaustive run through...",8303,677.0,To be generated by LLM
132_51,"What information is available about the following topic from the documents? * `resnetv2_50d_evos` 80.77 @ 224, 82.04 @ 288 (pre-act EvoNormS)
  * `regnetz_c16_evos`  - 81.9 @ 2...",8300,677.0,To be generated by LLM
132_11,"What information is available about the following topic from the documents? ### May 10, 2023
* Hugging Face Hub downloading is now default, 1132 models on https://huggingface.c...",25570,2216.0,To be generated by LLM
132_16,"What information is available about the following topic from the documents? ### Feb 2, 2022
* [Chris Hughes](https://github.com/Chris-hughes10) posted an exhaustive run through...",8265,677.0,To be generated by LLM
132_23,"What information is available about the following topic from the documents? * `regnety_120.sw_in12k_ft_in1k` - 85.0 @ 224, 85.4 @ 288
  * `regnety_160.lion_in12k_ft_in1k` - 85....",25582,2216.0,To be generated by LLM
132_26,"What information is available about the following topic from the documents? ### Feb 7, 2023
* New inference benchmark numbers added in [results](results/) folder.
* Add convnex...",25585,2216.0,To be generated by LLM
132_5,"What information is available about the following topic from the documents? ### Aug 18, 2021
* Optimizer bonanza!
  * Add LAMB and LARS optimizers, incl trust ratio clipping op...",1623,133.0,To be generated by LLM
132_46,"What information is available about the following topic from the documents? ### May 13, 2022
* Official Swin-V2 models and weights added from (https://github.com/microsoft/Swin...",8295,677.0,To be generated by LLM
132_23,"What information is available about the following topic from the documents? ### Dec 5, 2022

* Pre-release (`0.8.0dev0`) of multi-weight support (`model_arch.pretrained_tag`). ...",8272,677.0,To be generated by LLM
133_25,"What information is available about the following topic from the documents? ```

Oh dear, it looks like we have a bug in our code! But we're not afraid of a little debugging. Y...",1151,105.0,To be generated by LLM
133_11,What information is available about the following topic from the documents? The same works for methods so you can either use \[\`XXXClass.method\`\] or \[~\`XXXClass.method\`\]...,19534,1646.0,To be generated by LLM
133_12,"What information is available about the following topic from the documents? ```

This feature is only available in `run_clm.py`, `run_plm.py` and `run_mlm.py`....",19351,1625.0,To be generated by LLM
133_68,"What information is available about the following topic from the documents? ```

Note that the command line arguments will set the values in the configuration file. This is so ...",10121,853.0,To be generated by LLM
133_1,What information is available about the following topic from the documents? We will not dive deep into how the inference works. You only need to know that you need to specify s...,23210,1994.0,To be generated by LLM
133_8,"What information is available about the following topic from the documents? ```

You can use different parameters to control the generation, defining them in the `parameters` a...",1370,116.0,To be generated by LLM
133_3,"What information is available about the following topic from the documents? - The chosen option is then logged along with the input and output.
- `flagging_dir`: this parameter...",14191,1168.0,To be generated by LLM
133_25,"What information is available about the following topic from the documents? ```

<Tip warning={true}>

Agents are still brittle for many use cases, especially when it comes to ...",15253,1259.0,To be generated by LLM
133_4,"What information is available about the following topic from the documents? ```


```python
%%time
model.set_adapter(""eng_alpaca"")
```


```python
instruction = ""Tell me about ...",18801,1576.0,To be generated by LLM
133_5,"What information is available about the following topic from the documents? ```

### Composing transformations together

As applying multiple transformations in chain is needed...",8025,647.0,To be generated by LLM
134_9,"What information is available about the following topic from the documents? ```

<div class=""flex justify-center"">
    <img src=""https://huggingface.co/datasets/huggingface/doc...",26432,2262.0,To be generated by LLM
134_3,What information is available about the following topic from the documents? The diagram above shows two smaller orange matrices that are saved as part of the LoRA adapter. We c...,19467,1640.0,To be generated by LLM
134_29,"What information is available about the following topic from the documents? ## Parameter Efficient Fine Tuning (PEFT)

If you’d like to fine-tune one of the existing large mode...",19623,1657.0,To be generated by LLM
134_24,What information is available about the following topic from the documents? The same principle applies to our [segmentation models](https://huggingface.co/models?pipeline_tag=i...,29922,2529.0,To be generated by LLM
134_22,"What information is available about the following topic from the documents? ```

<p align=""center"">
    <img src=""https://huggingface.co/datasets/huggingface/documentation-imag...",25241,2188.0,To be generated by LLM
134_12,"What information is available about the following topic from the documents? ```

This shows us that we only need to train less than 2% of all parameters, which is a huge effici...",29766,2519.0,To be generated by LLM
134_30,"What information is available about the following topic from the documents? ## Transfer LoRAs to different base models

We can also transfer the LoRA models to different base m...",6941,552.0,To be generated by LLM
134_9,"What information is available about the following topic from the documents? 4 functions are used in the Diffusers library to load and unload distinct LoRA weights:

```load_lor...",19473,1640.0,To be generated by LLM
134_9,"What information is available about the following topic from the documents? ```

Note: There is a warmup step in PyTorch XLA. This takes longer because of
compilation and optim...",21919,1864.0,To be generated by LLM
134_0,"What information is available about the following topic from the documents? --
title: Using LoRA for Efficient Stable Diffusion Fine-Tuning
thumbnail: /blog/assets/lora/thumbna...",4357,352.0,To be generated by LLM
135_10,"What information is available about the following topic from the documents? We can also **collect multiple episodes (trajectories)** to estimate the gradient:
<figure class=""im...",12607,1049.0,To be generated by LLM
135_4,"What information is available about the following topic from the documents? ```

This Python script uses a [🤗 Transformers pipeline](https://huggingface.co/docs/transformers/pi...",10954,926.0,To be generated by LLM
135_11,"What information is available about the following topic from the documents? ```

Besides these datasets, we provide integration support with augmentation libraries like [albume...",10619,894.0,To be generated by LLM
135_16,"What information is available about the following topic from the documents? ```

<div class=""flex justify-center"">
     <img src=""https://huggingface.co/datasets/huggingface/do...",159,18.0,To be generated by LLM
135_0,"What information is available about the following topic from the documents? Image Captioning (vision-encoder-text-decoder model) training example

The following example showcas...",17131,1446.0,To be generated by LLM
135_19,"What information is available about the following topic from the documents? ```

<div class=""flex justify-center"">
    <img src=""https://huggingface.co/datasets/huggingface/doc...",14752,1215.0,To be generated by LLM
135_17,"What information is available about the following topic from the documents? ```

The method returns scores and corresponding candidate examples. To know more, you can check out...",25760,2226.0,To be generated by LLM
135_4,"What information is available about the following topic from the documents? This model was contributed by [nandwalritik](https://huggingface.co/nandwalritik).
The original code...",469,47.0,To be generated by LLM
135_28,"What information is available about the following topic from the documents? **Hugging Face + Google Sheets Demo**

With the [Inference API](https://huggingface.co/landing/infer...",5685,446.0,To be generated by LLM
135_5,What information is available about the following topic from the documents? This is called bootstrapping. It's called this **because TD bases its update in part on an existing ...,20410,1723.0,To be generated by LLM
136_131,"What information is available about the following topic from the documents? ## Изучи больше

| Секция | Описание |
|-|-|
| [Документация](https://huggingface.co/docs/transforme...",334,31.0,To be generated by LLM
136_21,"What information is available about the following topic from the documents? ```

El tokenizador es responsable de todo el preprocesamiento que espera el modelo preentrenado y s...",8864,753.0,To be generated by LLM
136_23,"What information is available about the following topic from the documents? ```

ప్రిట్రైన్డ్ మోడల్ ఆశించే అన్ని ప్రీప్రాసెసింగ్‌లకు టోకెనైజర్ బాధ్యత వహిస్తుంది మరియు నేరుగా ఒక...",17766,1506.0,To be generated by LLM
136_27,"What information is available about the following topic from the documents? ## సంస్థాపన

### పిప్ తో

ఈ రిపోజిటరీ పైథాన్ 3.8+, ఫ్లాక్స్ 0.4.1+, PyTorch 1.10+ మరియు TensorFlow 2...",17770,1506.0,To be generated by LLM
136_16,"What information is available about the following topic from the documents? ```

Tokenizer 為所有的預訓練模型提供了預處理，並可以直接轉換單一字串（比如上面的例子）或串列 (list)。它會輸出一個的字典 (dict) 讓你可以在下游程式碼裡使用或直接藉由 `*...",17999,1516.0,To be generated by LLM
136_4,"What information is available about the following topic from the documents? The Chinese-CLIP model was contributed by [OFA-Sys](https://huggingface.co/OFA-Sys).

## Usage examp...",13936,1138.0,To be generated by LLM
136_15,"What information is available about the following topic from the documents? ```

除了提供問題解答，預訓練模型還提供了對應的信賴度分數以及解答在 tokenized 後的文本中開始和結束的位置。你可以從[這個教學](https://huggingface.co/docs/...",17998,1516.0,To be generated by LLM
136_116,"What information is available about the following topic from the documents? ## 더 알아보기

| 섹션 | 설명 |
|-|-|
| [도큐먼트](https://huggingface.co/transformers/) | 전체 API 도큐먼트와 튜토리얼 |
| ...",4754,383.0,To be generated by LLM
136_19,"What information is available about the following topic from the documents? ```

Вторая строка кода загружает и кэширует предварительно обученную модель, используемую конвейеро...",222,31.0,To be generated by LLM
136_7,What information is available about the following topic from the documents? | [Stable-Baselines3](https://github.com/DLR-RM/stable-baselines3)            | Set of reliable impl...,26586,2275.0,To be generated by LLM
137_2,"What information is available about the following topic from the documents? ## Supported hardware platforms

On the GPU side, AMD and Hugging Face will first collaborate on the...",14585,1198.0,To be generated by LLM
137_1,"What information is available about the following topic from the documents? Luckily, Hugging Face has introduced [Optimum](https://huggingface.co/hardware), an open source libr...",12567,1044.0,To be generated by LLM
137_15,What information is available about the following topic from the documents? ![Constrained Beam Search Step 2](https://raw.githubusercontent.com/huggingface/blog/main/assets/53_...,2655,160.0,To be generated by LLM
137_5,"What information is available about the following topic from the documents? ```
This allows users to use Spark to efficiently load and transform data for training or fine-tunin...",10037,850.0,To be generated by LLM
137_11,"What information is available about the following topic from the documents? ```

### Expected speedups
Below is an expected speedup diagram that compares pure inference time be...",7436,592.0,To be generated by LLM
137_6,"What information is available about the following topic from the documents? Optimum can be used for converting, quantization, graph optimization, accelerated training & inferen...",8708,731.0,To be generated by LLM
137_6,"What information is available about the following topic from the documents? To target these needs, Hugging Face built two open-sourced libraries: __Accelerate__ and __Optimum__...",20736,1752.0,To be generated by LLM
137_60,What information is available about the following topic from the documents? More advanced optimization methods include using open-source accelerator libraries such as [ONNX Run...,1535,128.0,To be generated by LLM
137_3,"What information is available about the following topic from the documents? ## Optimising Transformers for Production

Transformers have completely transformed (pun intended) t...",9365,799.0,To be generated by LLM
137_2,"What information is available about the following topic from the documents? ## Performance results

The chart below shows impressive acceleration __from 39% to 130%__ for Huggi...",20732,1752.0,To be generated by LLM
138_79,"What information is available about the following topic from the documents? """"""It's official: U.S. President Barack Obama wants lawmakers to weigh in on whether to use military...",7934,645.0,To be generated by LLM
138_87,"What information is available about the following topic from the documents? groups of anti-war protesters around the country took to the streets Saturday. ""Like many other Amer...",7942,645.0,To be generated by LLM
138_10,"What information is available about the following topic from the documents? are wooden and predictable, often painful to watch. The makers of Earth KNOW it's rubbish as they ha...",5429,421.0,To be generated by LLM
138_14,"What information is available about the following topic from the documents? fake by the media, seeks to prove otherwise.\nAt Shang Tsung's island, Liu is attracted to Princess ...",10198,854.0,To be generated by LLM
138_32,What information is available about the following topic from the documents? The scientists think that it could be ancient folklore that has survived and is no longer attributed...,1003,91.0,To be generated by LLM
138_16,"What information is available about the following topic from the documents? Sonya cannot defeat Tsung by herself, Raiden sends Liu and Cage into Outworld in order to rescue Son...",10200,854.0,To be generated by LLM
138_9,"What information is available about the following topic from the documents? taken by Shang Tsung. Sonya worries that they may not win against Goro, but Raiden disagrees. He rev...",10193,854.0,To be generated by LLM
138_7,"What information is available about the following topic from the documents? and William Saunders and Christopher Hesse and Andrew N. Carr \
and Jan Leike and Josh Achiam and Ve...",24290,2101.0,To be generated by LLM
138_84,What information is available about the following topic from the documents? made a last-minute decision to consult lawmakers. What will happen if they vote no? It's unclear. A ...,7939,645.0,To be generated by LLM
138_20,"What information is available about the following topic from the documents? woman very much like Karin, who betrayed him for another man. While preparing for his exam, he once ...",19999,1690.0,To be generated by LLM
139_70,What information is available about the following topic from the documents? 1. **[GPTSAN-japanese](https://huggingface.co/docs/transformers/model_doc/gptsan-japanese)** release...,273,31.0,To be generated by LLM
139_95,What information is available about the following topic from the documents? 1. **[OPT](https://huggingface.co/docs/transformers/master/model_doc/opt)** (from Meta AI) released ...,13342,1091.0,To be generated by LLM
139_94,"What information is available about the following topic from the documents? 1. **[PVT](https://huggingface.co/docs/transformers/model_doc/pvt)** (Nanjing University, The Univer...",9963,843.0,To be generated by LLM
139_1,"What information is available about the following topic from the documents? Co-written by Teven Le Scao, Patrick Von Platen, Suraj Patil, Yacine Jernite and Victor Sanh.

> Eac...",22423,1926.0,To be generated by LLM
139_71,What information is available about the following topic from the documents? 1. **[Informer](https://huggingface.co/docs/transformers/model_doc/informer)** (from Beihang Univers...,8914,753.0,To be generated by LLM
139_66,What information is available about the following topic from the documents? 1. **[GLPN](https://huggingface.co/docs/transformers/model_doc/glpn)** (from KAIST) released with th...,13313,1091.0,To be generated by LLM
139_113,What information is available about the following topic from the documents? 1. **[TimeSformer](https://huggingface.co/docs/transformers/model_doc/timesformer)** (from Facebook)...,13360,1091.0,To be generated by LLM
139_98,What information is available about the following topic from the documents? 1. **[SwiftFormer](https://huggingface.co/docs/transformers/model_doc/swiftformer)** (from MBZUAI) r...,18081,1516.0,To be generated by LLM
139_100,"What information is available about the following topic from the documents? 1. **[PVT](https://huggingface.co/docs/transformers/model_doc/pvt)** (from Nanjing University, The U...",5009,399.0,To be generated by LLM
139_94,What information is available about the following topic from the documents? 1. **[OWLv2](https://huggingface.co/docs/transformers/model_doc/owlv2)** (from Google AI) released w...,5003,399.0,To be generated by LLM
140_6,"What information is available about the following topic from the documents? ## 0.7.0-beta.0

### Features

- [#5498](https://github.com/gradio-app/gradio/pull/5498) [`85ba6de13...",11906,1012.0,To be generated by LLM
140_1,"What information is available about the following topic from the documents? ## 0.7.2

### Features

- [#6598](https://github.com/gradio-app/gradio/pull/6598) [`7cbf96e`](https:...",24717,2141.0,To be generated by LLM
140_7,"What information is available about the following topic from the documents? ## 0.3.0

### Features

- [#5498](https://github.com/gradio-app/gradio/pull/5498) [`287fe6782`](http...",6685,530.0,To be generated by LLM
140_8,"What information is available about the following topic from the documents? ## 0.3.0-beta.6

### Features

- [#6143](https://github.com/gradio-app/gradio/pull/6143) [`e4f7b4b40...",6686,530.0,To be generated by LLM
140_5,"What information is available about the following topic from the documents? ## 0.1.0

### Features

- [#5498](https://github.com/gradio-app/gradio/pull/5498) [`287fe6782`](http...",21256,1800.0,To be generated by LLM
140_416,"What information is available about the following topic from the documents? ```

![update_accordion](https://user-images.githubusercontent.com/41651716/203164176-b102eae3-babe-...",27616,2341.0,To be generated by LLM
140_28,"What information is available about the following topic from the documents? ## 4.7.1

### Features

- [#6537](https://github.com/gradio-app/gradio/pull/6537) [`6d3fecfa4`](http...",27228,2341.0,To be generated by LLM
140_140,"What information is available about the following topic from the documents? ## 3.46.1

### Features

- [#5124](https://github.com/gradio-app/gradio/pull/5124) [`6e56a0d9b`](htt...",27340,2341.0,To be generated by LLM
140_5,"What information is available about the following topic from the documents? ## 4.10.0

### Features

- [#6798](https://github.com/gradio-app/gradio/pull/6798) [`245d58e`](https...",1862,140.0,To be generated by LLM
140_39,"What information is available about the following topic from the documents? ## 1.5.0

### Features

- [#5505](https://github.com/gradio-app/gradio/pull/5505) [`9ee20f49`](https...",26779,2285.0,To be generated by LLM
141_1,"What information is available about the following topic from the documents? To be able to build batches, data collators may apply some processing (like padding). Some of them (...",8425,694.0,To be generated by LLM
141_8,"What information is available about the following topic from the documents? Now let’s get started on the Custom Data Collator for Offline Reinforcement Learning.

```python
@da...",19401,1628.0,To be generated by LLM
141_2,"What information is available about the following topic from the documents? def collate_fn(examples):
    return tokenizer.pad(examples, padding=""longest"", return_tensors=""pt"")...",20664,1746.0,To be generated by LLM
141_0,"What information is available about the following topic from the documents? !--Copyright 2020 The HuggingFace Team. All rights reserved.

Licensed under the Apache License, Ver...",8424,694.0,To be generated by LLM
141_9,"What information is available about the following topic from the documents? ```

Finally, create a `DataCollator` class to pad the labels in each batch to the maximum length, a...",5723,450.0,To be generated by LLM
141_24,"What information is available about the following topic from the documents? The `labels` on the other hand are un-padded. We first pad the sequences
to the maximum length in th...",26378,2259.0,To be generated by LLM
141_15,"What information is available about the following topic from the documents? you can apply this padding to each batch via your `collate_fn`. However, if you want to convert
  su...",18141,1519.0,To be generated by LLM
141_23,"What information is available about the following topic from the documents? ### Data collation[[data-collation]]

We'll need a data collator to deal with the padding for dynami...",7138,574.0,To be generated by LLM
141_0,"What information is available about the following topic from the documents? n a lot of our examples, you're going to see DataCollators popping up over and over. They're used in...",27815,2349.0,To be generated by LLM
141_2,"What information is available about the following topic from the documents? def collate_fn(examples):
    return tokenizer.pad(examples, padding=""longest"", return_tensors=""pt"")...",24124,2084.0,To be generated by LLM
142_4,"What information is available about the following topic from the documents? At the time of writing this post, LLMs consist of at least a couple billion parameters. Each paramet...",20844,1760.0,To be generated by LLM
142_2,"What information is available about the following topic from the documents? However, after a model is quantized it isn't typically further trained for downstream tasks because ...",3655,270.0,To be generated by LLM
142_23,"What information is available about the following topic from the documents? ```

Overall, we saw that running OctoCoder in 8-bit precision reduced the required GPU VRAM from 32...",29700,2518.0,To be generated by LLM
142_3,"What information is available about the following topic from the documents? **Why do we need a quantized GPT model?**

Running Vicuna-13B model in fp16 requires around 28GB GPU...",25310,2198.0,To be generated by LLM
142_19,"What information is available about the following topic from the documents? On the kernel side as well, designing performant W4A16 kernels for larger batch sizes remains an ope...",21401,1812.0,To be generated by LLM
142_15,"What information is available about the following topic from the documents? ```

<Tip warning={true}>

Depending on your hardware, it can take some time to quantize a model fro...",1810,136.0,To be generated by LLM
142_7,"What information is available about the following topic from the documents? **AMD support**: The integration should work out of the box for AMD GPUs!

### What are the potentia...",24794,2146.0,To be generated by LLM
142_9,"What information is available about the following topic from the documents? Therefore, we asked ourselves the following question: how far can we go with just data parallelism? ...",7447,594.0,To be generated by LLM
142_12,"What information is available about the following topic from the documents? ```
Now the 4-bit quantized Vicuna-13B model can be fitted in RX6900XT GPU
DDR memory, which has 16G...",25319,2198.0,To be generated by LLM
142_23,"What information is available about the following topic from the documents? ```

</hfoption>
<hfoption id=""4-bit"">

Quantizing a model in 4-bit reduces your memory-usage by 4x,...",1818,136.0,To be generated by LLM
143_4,"What information is available about the following topic from the documents? ```

Let's now generate an image with the second adapter and check the result:

```python
prompt = ""...",4380,353.0,To be generated by LLM
143_37,"What information is available about the following topic from the documents? ```

<div class=""flex flex-row gap-4"">
  <div class=""flex-1"">
    <img class=""rounded-xl"" src=""https...",21624,1830.0,To be generated by LLM
143_9,"What information is available about the following topic from the documents? For more details, we welcome you to check the [official documentation](https://huggingface.co/docs/d...",5053,400.0,To be generated by LLM
143_28,"What information is available about the following topic from the documents? ```

</hfoption>
</hfoptions>

<div class=""flex gap-4"">
  <div>
    <img class=""rounded-xl"" src=""htt...",20592,1738.0,To be generated by LLM
143_29,"What information is available about the following topic from the documents? ```

<p align=""center"">
    <img src=""https://huggingface.co/datasets/huggingface/documentation-imag...",18789,1575.0,To be generated by LLM
143_24,"What information is available about the following topic from the documents? original_image = load_image(
    ""https://huggingface.co/datasets/hf-internal-testing/diffusers-imag...",11625,989.0,To be generated by LLM
143_9,"What information is available about the following topic from the documents? ```

<div class=""flex justify-center"">
  <img class=""rounded-xl"" src=""https://huggingface.co/dataset...",9451,811.0,To be generated by LLM
143_10,What information is available about the following topic from the documents? # Image variation can be performed with an image-to-text generation followed by a text-to-image gene...,15643,1307.0,To be generated by LLM
143_29,"What information is available about the following topic from the documents? ```

<div class=""flex flex-row gap-4"">
  <div class=""flex-1"">
    <img class=""rounded-xl"" src=""https...",29800,2522.0,To be generated by LLM
143_10,"What information is available about the following topic from the documents? <figure class=""image text-center"">
  <img src=""https://huggingface.co/datasets/huggingface/documenta...",29118,2481.0,To be generated by LLM
144_11,"What information is available about the following topic from the documents? ```

### Example use cases of programmatically managing access requests

Here are a few interesting ...",26716,2281.0,To be generated by LLM
144_1,What information is available about the following topic from the documents? ![Settings of an individual webhook](https://huggingface.co/datasets/huggingface/documentation-image...,7558,610.0,To be generated by LLM
144_1,"What information is available about the following topic from the documents? </Tip>

<Tip warning={true}>

This is an experimental feature. This means that we are still working ...",9866,842.0,To be generated by LLM
144_3,"What information is available about the following topic from the documents? <div class=""flex justify-center"">
<img src=""https://huggingface.co/datasets/huggingface/documentatio...",23824,2047.0,To be generated by LLM
144_3,"What information is available about the following topic from the documents? ```

If you chose a different location than the default to store your SSH key, you would have to rep...",43,5.0,To be generated by LLM
144_2,"What information is available about the following topic from the documents? ## How to configure OIDC/SAML provider in the Hub

We have some guides available to help with config...",22845,1969.0,To be generated by LLM
144_0,"What information is available about the following topic from the documents? Create an Endpoint

After your first login, you will be directed to the [Endpoint creation page](htt...",0,0.0,To be generated by LLM
144_0,"What information is available about the following topic from the documents? Create a Private Endpoint with AWS PrivateLink

Security and secure inference are key principles of ...",11517,983.0,To be generated by LLM
144_19,"What information is available about the following topic from the documents? If you build a metadata quality app using Webhooks, please tag me @davanstrien; I would love to know...",7222,580.0,To be generated by LLM
144_1,"What information is available about the following topic from the documents? ### Admin service

Set environment variables to configure the application (`ADMIN_` prefix):

- `ADM...",7599,617.0,To be generated by LLM
145_8,"What information is available about the following topic from the documents? ```

   🤗 Evaluate relies on `black` and `isort` to format its source code
   consistently. After yo...",22163,1895.0,To be generated by LLM
145_33,"What information is available about the following topic from the documents? - `test_file_path_str`
  - `test_file_dir_str`
  - `tests_dir_str`
  - `examples_dir_str`
  - `repo_...",12726,1058.0,To be generated by LLM
145_2,"What information is available about the following topic from the documents? ```

If you have formatting failures then you can run the following command to fix them:

```bash
pn...",3311,236.0,To be generated by LLM
145_0,"What information is available about the following topic from the documents? Helpful tips for testing & debugging optimum

## VSCODE

If you are using vscode you might have hard...",28892,2455.0,To be generated by LLM
145_10,"What information is available about the following topic from the documents? # Testing the CI/CD for release


If you want to make modifications to the CI/CD of the release GH a...",5892,467.0,To be generated by LLM
145_5,"What information is available about the following topic from the documents? When executing the script locally, you should get the results of step 1, 3 and 4 printed and thus kn...",6566,522.0,To be generated by LLM
145_10,"What information is available about the following topic from the documents? # Testing the CI/CD for release


If you want to make modifications to the CI/CD of the release GH a...",30120,2546.0,To be generated by LLM
145_36,"What information is available about the following topic from the documents? ```

This code creates a unique temporary directory, and sets `tmp_dir` to its location.

- Create a...",12729,1058.0,To be generated by LLM
145_15,"What information is available about the following topic from the documents? ```

So that if the given particular sequence fails, you can reproduce it by adding that exact seed,...",12708,1058.0,To be generated by LLM
145_8,"What information is available about the following topic from the documents? ```

The CI checks those have been applied inside the `ci/circleci: check_code_quality` check. It al...",6569,522.0,To be generated by LLM
146_8,"What information is available about the following topic from the documents? ### Usage notes

The `--do_train`, `--do_eval` and `--do_predict` arguments control whether training...",7469,595.0,To be generated by LLM
